id,level,word,meaning_en,full_entry,article,pos,plural,forms,examples,page
b1_0872,B1,entließ,dismissed,"entließ, hat entlassen",,verb,,hat entlassen,können Sie nächste Woche aus dem Krankenhaus entlassen. || Die Firma hat viele Mitarbeiter entlassen.,35
b1_0873,B1,"die Entlassung, -en","the dismissal, -en","die Entlassung, -en",die,noun,-en,,Seine Entlassung aus der Firma kam überraschend.,35
b1_0874,B1,"entscheiden, entscheidet,","decide, decide","entscheiden, entscheidet, 1.",,word,,,"Das kann ich nicht allein entscheiden,",36
b1_0875,B1,"entschied,",decided,"entschied,",,word,,hat entschieden,da muss ich erst fragen. || Für welchen Anzug haben Sie sich entschieden?,36
b1_0876,B1,"die Entscheidung, -en","the decision, -en","die Entscheidung, -en",die,noun,-en,,Diese wichtige Entscheidung möchte ich zuerst mit meinem Mann besprechen.,36
b1_0877,B1,unentschieden1.,undecided1.,unentschieden1.,,word,,,"Es steht unentschieden zwischen den beiden Mannschaften. || Ich bin noch immer unentschieden, was ich morgen tun soll.",36
b1_0878,B1,sich entschließen,decide,"sich entschließen,",,verb,,,Mein Nachbar hat sich nun doch,36
b1_0879,B1,"entschließt sich,",decides,"entschließt sich,",,word,,,"entschlossen, sein Auto zu verkaufen.",36
b1_0880,B1,"entschloss sich,",decided,"entschloss sich,",,word,,hat sich entschlossen,,36
b1_0881,B1,entschlossen,determined,entschlossen,,verb,,,"Ich bin fest entschlossen, diese Ausbildung fertigzumachen.",36
b1_0882,B1,"entschuldigen,",excuse,"entschuldigen, 1.",,word,,,"Entschuldigen Sie bitte, dass ich Sie",36
b1_0883,B1,"entschuldigt,",sorry,"entschuldigt,",,word,,,störe. || Aber es gibt ein Problem.,36
b1_0884,B1,"entschuldigte,",apologized,"entschuldigte, 2.",,word,,hat entschuldigt,"Herr Meier lässt sich entschuldigen, er || ist stark erkältet.",36
b1_0885,B1,"die Entschuldigung, -en","the apology, -en","die Entschuldigung, -en",die,noun,-en,,"Oh, Entschuldigung! || – Macht nichts. || Kein Problem.",36
b1_0886,B1,"entsorgen, entsorgt,","dispose of, dispose of","entsorgen, entsorgt,",,word,,,Wie kann ich meine alte,36
b1_0887,B1,"entsorgte, hat entsorgt","disposed of, has disposed of","entsorgte, hat entsorgt",,word,,,Kaffeemaschine entsorgen?,36
b1_0888,B1,entspannend,relaxing,entspannend,,word,,,Der Urlaub war sehr entspannend.,36
b1_0889,B1,"entstehen, entsteht,","arise, arise","entstehen, entsteht, 1.",,word,,,Hier entsteht ein neues Einkaufs-,36
b1_0890,B1,entstand,emerged,"entstand, ist entstanden",,verb,,ist entstanden,zentrum. || Andere Kosten entstehen nicht.,36
b1_0891,B1,"enttäuschen, enttäuscht,","disappoint, disappointed","enttäuschen, enttäuscht, 1.",,word,,,Leider hat mich sein Verhalten,36
b1_0892,B1,"enttäuschte, hat ent-","disappointed, has disappointed","enttäuschte, hat ent-",,word,,,enttäuscht.,36
b1_0893,B1,täuscht,deceiving,täuscht 2.,,word,,,Wir waren von dem Konzert sehr enttäuscht. || Das Ergebnis war enttäuschend.,36
b1_0894,B1,"die Enttäuschung, -en","the disappointment, -en","die Enttäuschung, -en",die,noun,-en,,Das Endspiel war eine große Enttäuschung.,36
b1_0895,B1,entweder ... oder,either ... or,entweder ... oder,,word,,,"Nur einer kann gewinnen, entweder du oder ich.",36
b1_0896,B1,"entwickeln, entwickelt,","develop, developed","entwickeln, entwickelt, 1.",,word,,,Unser Sohn entwickelt sich gut in der,36
b1_0897,B1,"entwickelte,",developed,"entwickelte,",,word,,hat entwickelt,Schule. || Die Firma hat ein neues Produkt entwickelt.,36
b1_0898,B1,"die Entwicklung, -en","the development, -s","die Entwicklung, -en",die,noun,-en,,Genug Schlaf ist wichtig für die Entwicklung Ihres Kindes.,36
b1_0899,B1,die Erde,the earth,die Erde 1.,die,noun,,,Die Pflanzen brauchen neue Erde. || Mein Sohn hat das Glas auf die Erde fallen lassen. || An der Konferenz nehmen Vertreter aus fast allen Ländern der Erde teil.,36
b1_0900,B1,"der Erdapfel, ¨- (A) →","the potato, ¨- (A) →","der Erdapfel, ¨- (A) →",der,noun,¨- (A) →,,Kann ich bitte noch Erdäpfel,36
b1_0901,B1,Kartoffel,Kartoffel,Kartoffel,,noun,,,bekommen?,36
b1_0902,B1,das Erdgeschoss/,the ground floor/,das Erdgeschoss/,das,noun,,,Unsere Wohnung befindet sich im,36
b1_0903,B1,"Ergeschoß, -e","shot, -e","Ergeschoß, -e",,noun,,,Erdgeschoss.,36
b1_0904,B1,"das Ereignis, -se","the event, -se","das Ereignis, -se 1.",das,noun,-se 1.,,Alle Zeitungen haben über diese Ereignisse berichtet. || Das Konzert war ein großes Ereignis.,36
b1_0905,B1,sich ereignen,sich ereignen,"sich ereignen,",,verb,,,Der Unfall ereignete sich am frühen,36
b1_0906,B1,"ereignet sich,",occurs,"ereignet sich,",,word,,,Morgen.,36
b1_0907,B1,"ereignete sich,",occurred,"ereignete sich,",,word,,hat sich ereignet,,36
b1_0908,B1,"erfahren, erfährt, erfuhr,","experienced, experienced, experienced","erfahren, erfährt, erfuhr,",,word,,hat erfahren,Wann erfahren wir das Ergebnis der || Prüfung?,36
b1_0909,B1,"die Erfahrung, -en1.","the experience, -en1.","die Erfahrung, -en1.",die,noun,-en1.,,Ich habe zehn Jahre Erfahrung in diesem Beruf. || Mit diesem Gerät haben wir gute Erfahrungen gemacht.,36
b1_0910,B1,"erfinden, erfindet, erfand,","invent, invent, invent","erfinden, erfindet, erfand,",,word,,hat erfunden,Das Rad wurde vor ca. 6000 Jahren er- || funden.,36
b1_0911,B1,"die Erfindung, -en","the invention, -en","die Erfindung, -en",die,noun,-en,,Die Erfindung des Buchdrucks war sehr wichtig für die Menschen.,36
b1_0912,B1,"der Erfolg, -e","the success, -e","der Erfolg, -e 1.",der,noun,-e 1.,,Der Film war ein großer Erfolg. || Ich wünsche Ihnen viel Erfolg bei der Prüfung.,36
b1_0913,B1,erfolgreich,successful,erfolgreich,,word,,,Mein Großvater war ein erfolgreicher Geschäftsmann.,36
b1_0914,B1,erforderlich,necessary,erforderlich 1.,,adjective,,,"Hier ist die Liste der erforderlichen Zu- taten für den Kuchen. || Es ist erforderlich, dass man den Pass persönlich abholt.",36
b1_0915,B1,"erfordern, erfordert,","require, requires","erfordern, erfordert,",,word,,,Dieser Job erfordert viel Kraft.,36
b1_0916,B1,"erforderte, hat erfordert","required, has required","erforderte, hat erfordert",,word,,,,36
b1_0917,B1,"erfüllen, erfüllt, erfüllte,","fulfill, fulfilled, fulfilled","erfüllen, erfüllt, erfüllte, 1.",,word,,hat erfüllt,Sie müssen den Vertrag in allen || Punkten erfüllen. || Wir erfüllen Ihnen jeden Wunsch.,36
b1_0918,B1,"ergänzen, ergänzt,","supplement, supplement","ergänzen, ergänzt,",,word,,,Ergänzen Sie bitte die fehlenden,36
b1_0919,B1,"ergänzte, hat ergänzt","added, has added","ergänzte, hat ergänzt",,word,,,Angaben.,36
b1_0920,B1,"das Ergebnis, -se","the result, -se","das Ergebnis, -se",das,noun,-se,,Ein so gutes Ergebnis hat uns alle überrascht.,36
b1_0921,B1,"erhalten, erhält, erhielt,","received, received, received","erhalten, erhält, erhielt,",,word,,hat erhalten,Ihr Schreiben vom || Januar haben wir || erhalten.,36
b1_0922,B1,"erhöhen, erhöht, erhöhte,","increase, increased, increased","erhöhen, erhöht, erhöhte, 1.",,word,,hat erhöht,Die Regierung wird sicher bald wieder || die Steuern erhöhen. || Die Zahl der Unfälle hat sich stark erhöht.,36
b1_0923,B1,"die Erhöhung, -en","the increase, -en","die Erhöhung, -en",die,noun,-en,,Wir streiken für eine Lohnerhöhung.,37
b1_0924,B1,sich erholen,to recover,"sich erholen, 1.",,verb,,1.,Im Urlaub habe ich mich sehr gut,37
b1_0925,B1,"erholt sich,",recovers,"erholt sich,",,word,,,erholt.,37
b1_0926,B1,"erholte sich,",recovered,"erholte sich, 2.",,word,,hat sich erholt,Er hat sich nach dem Unfall sehr || schnell wieder erholt.,37
b1_0927,B1,"die Erholung, -en","the recovery, -en","die Erholung, -en",die,noun,-en,,Ich habe zu viel gearbeitet. || Jetzt brauche ich etwas Erholung.,37
b1_0928,B1,"erinnern, erinnert,","remember, remembered","erinnern, erinnert, 1.",,word,,,"Bitte, erinnern Sie mich noch einmal an",37
b1_0929,B1,"erinnerte, hat erinnert","remembered, has remembered","erinnerte, hat erinnert",,word,,,den Termin || Ich erinnere mich noch genau an Francescos Vater.,37
b1_0930,B1,"die Erinnerung, -en","the memory, -en","die Erinnerung, -en",die,noun,-en,,An diese Zeit habe ich viele schöne Erinnerungen.,37
b1_0931,B1,"sicherkälten,erkältetsich,","sure to get cold, catch a cold","sicherkälten,erkältetsich,",,word,,,Der Junge hat sich beim Baden,37
b1_0932,B1,"erkältete sich,",caught a cold,"erkältete sich,",,word,,hat sich erkältet,erkältet.,37
b1_0933,B1,erkältet,caught a cold,erkältet,,word,,,Ich bin stark erkältet.,37
b1_0934,B1,"die Erkältung, -en","the cold, -en","die Erkältung, -en",die,noun,-en,,Du hast eine schlimme Erkältung!,37
b1_0935,B1,"erkennen, erkennt,","recognize, recognize","erkennen, erkennt, 1.",,word,,,Ich habe Roberto gleich an seiner,37
b1_0936,B1,"erkannte, hat erkannt","recognized, has recognized","erkannte, hat erkannt",,word,,,"Stimme erkannt. || Auf dem Foto kann man kaum etwas erkennen. || Ich habe erkannt, dass es ein Fehler war, den Kurs nicht fertigzumachen.",37
b1_0937,B1,"erklären, erklärt, erklärte,","explain, explained, explained","erklären, erklärt, erklärte, 1.",,word,,hat erklärt,"Kannst du mir erklären, wie man || diesen Apparat bedient? || Ich kann mir nicht erklären, wie der Brief verschwinden konnte.",37
b1_0938,B1,"die Erklärung, -en1.","the explanation, -en1.","die Erklärung, -en1.",die,noun,-en1.,,Hast du schon die Steuererklärung gemacht? || Die Erklärung der Lehrerin ist besser als die Erklärung im Buch.,37
b1_0939,B1,sich erkundigen,inquire,"sich erkundigen, 1.",,verb,,1.,Hast du dich schon nach einem Zug,37
b1_0940,B1,"erkundigt sich, erkundigte","inquired, inquired","erkundigt sich, erkundigte",,word,,,erkundigt?,37
b1_0941,B1,"sich, hat sich erkundigt","himself, inquired","sich, hat sich erkundigt 2.",,word,,,"Ich möchte mich erkundigen, wie es Ihnen geht.",37
b1_0942,B1,"erlauben, erlaubt,","allow, permitted","erlauben, erlaubt, 1.",,word,,,"Ich erlaube meinen Kindern nicht, so",37
b1_0943,B1,"erlaubte, hat erlaubt","allowed, has allowed","erlaubte, hat erlaubt",,word,,,lange fernzusehen. || Parken ist hier nicht erlaubt.,37
b1_0944,B1,die Erlaubnis,the permission,die Erlaubnis,die,noun,,,Sie hätten ihn vorher um Erlaubnis bit- ten müssen.,37
b1_0945,B1,"erleben, erlebt, erlebte,","experience, experienced, experienced","erleben, erlebt, erlebte,",,word,,hat erlebt,In unserem Urlaub haben wir viel || Schönes erlebt.,37
b1_0946,B1,"das Erlebnis, -se","the experience, -se","das Erlebnis, -se",das,noun,-se,,Die Reise war ein tolles Erlebnis.,37
b1_0947,B1,"erledigen, erledigt,","do, done","erledigen, erledigt,",,word,,,Diese zwei Pakete müssen zur Post.,37
b1_0948,B1,"erledigte, hat erledigt","done, has done","erledigte, hat erledigt",,word,,,Könntest du das für mich erledigen?,37
b1_0949,B1,"erleichtern, erleichtert,","facilitate, relieved","erleichtern, erleichtert, 1.",,word,,,"Ich bin erleichtert, dass alles so gut",37
b1_0950,B1,"erleichterte,",relieved,"erleichterte,",,word,,hat erleichtert,geklappt hat. || Das Internet erleichtert mir die Arbeit sehr.,37
b1_0951,B1,"die Ermäßigung, -en","the discount, -s","die Ermäßigung, -en",die,noun,-en,,Es gibt eine Ermäßigung für Kinder und Senioren.,37
b1_0952,B1,"ernähren, ernährt,","feed, nourished","ernähren, ernährt, 1.",,word,,,Wie ernähre ich mich richtig?,37
b1_0953,B1,"ernährte, hat ernährt","fed, fed","ernährte, hat ernährt 2.",,word,,,"Meine Eltern müssen beide arbeiten, um die Familie zu ernähren.",37
b1_0954,B1,die Ernährung,die Ernährung,die Ernährung,die,noun,,,Ich finde eine gesunde Ernährung wichtig.,37
b1_0955,B1,ernst,serious,ernst,,word,,,Der starke Verkehr ist ein ernstes Problem.,37
b1_0956,B1,ernsthaft,seriously,ernsthaft,,word,,,"Ich überlege ernsthaft, ob ich in eine andere Stadt ziehen soll.",37
b1_0957,B1,"die Ernte, -n","the harvest, -n","die Ernte, -n",die,noun,-n,,Die Ernte ist dieses Jahr gut.,37
b1_0958,B1,"eröffnen, eröffnet,","open, opened","eröffnen, eröffnet, 1.",,word,,,Mein Nachbar hat letzten Monat ein,37
b1_0959,B1,"eröffnete, hat eröffnet","opened, has opened","eröffnete, hat eröffnet",,word,,,Geschäft eröffnet. || Ich möchte ein Konto eröffnen.,37
b1_0960,B1,"die Eröffnung, -en","the opening, -en","die Eröffnung, -en",die,noun,-en,,Die Eröffnung der neuen Oper ist am || Juni.,37
b1_0961,B1,"erreichen, erreicht,","achieve, achieved","erreichen, erreicht, 1.",,word,,,"Wenn wir uns beeilen, erreichen wir",37
b1_0962,B1,"erreichte, hat erreicht","achieved, has achieved","erreichte, hat erreicht",,word,,,noch den 8-Uhr-Zug. || Bis 17 Uhr können Sie mich im Büro erreichen. || Auf diese Art erreichen Sie bei mir gar nichts. || Dieser Zug erreicht eine Geschwindigkeit von 200 km/h.,37
b1_0963,B1,erschöpft,exhausted,erschöpft,,word,,,Nach dem Sport bin ich immer sehr er- schöpft.,37
b1_0964,B1,"erschrecken, erschrickt,","frightened, frightened","erschrecken, erschrickt, 1.",,word,,,Du hast richtig krank ausgesehen. || Ich,37
b1_0965,B1,"erschrak, ist erschrocken/","frightened, is frightened/","erschrak, ist erschrocken/",,word,,,war ganz erschrocken.,37
b1_0966,B1,"jdn. erschrecken,",sb. scare,"jdn. erschrecken, 2.",,word,,,Hast du mich aber erschreckt!,37
b1_0967,B1,"erschreckt, erschreckte,","frightened, frightened","erschreckt, erschreckte, 3.",,word,,hat erschreckt,Entschuldigung. || Ich wollte Sie nicht er- || schrecken.,37
b1_0968,B1,"ersetzen, ersetzt, ersetzte,","replace, replaced, replaced","ersetzen, ersetzt, ersetzte, 1.",,word,,hat ersetzt,Wir ersetzen Ihnen die Kosten. || Peter ist krank. || Jemand muss ihn ersetzen.,37
b1_0969,B1,der Ersatz,the replacement,der Ersatz,der,noun,,,Sie bekommen von unserer Firma einen Ersatz für das kaputte Gerät.,37
b1_0970,B1,erst,first,erst 1.,,word,,,"Sofia ist erst 20 Jahre alt. || Ich habe das erst gestern erfahren. || Sprich erst mit dem Arzt. || Erst hat mir die Arbeit gar nicht gefallen, aber jetzt habe ich mich daran gewöhnt.",37
b1_0971,B1,erst-,first-,erst- 1.,,word,,,Ich war zum ersten Mal allein im Urlaub. || Ich wohne im ersten Stock. || An erster Stelle kommt die Schule.,38
b1_0972,B1,"erstellen, erstellt,","create, created","erstellen, erstellt,",,word,,,Erstellen Sie bitte eine Liste mit allen,38
b1_0973,B1,"erstellte, hat erstellt","created, has created","erstellte, hat erstellt",,word,,,"Informationen, die Sie brauchen.",38
b1_0974,B1,erwachsen,adult,erwachsen 1.,,word,,,Die Kinder sind schon fast erwachsen. || Wir haben zwei erwachsene Töchter.,38
b1_0975,B1,"der Erwachsene, -n","the adult, -n","der Erwachsene, -n 1.",der,noun,-n 1.,,"Erwachsene zahlen 5 Euro, für Kinder ist der Eintritt frei. || Dieser Film ist nur für Erwachsene.",38
b1_0976,B1,"erwarten, erwartet,","expect, expected","erwarten, erwartet, 1.",,word,,,Ich erwarte einen Anruf aus Berlin.,38
b1_0977,B1,"erwartete, hat erwartet","expected, expected","erwartete, hat erwartet 2.",,word,,,"Frau Müller erwartet ein Kind. || Wir hatten nichts anderes erwartet. || Ich kann es gar nicht erwarten, euch wieder zu sehen.",38
b1_0978,B1,"erzählen, erzählt,","tell, told","erzählen, erzählt, 1.",,word,,,Mein Mann hat mir schon viel von,38
b1_0979,B1,"erzählte, hat erzählt","told, told","erzählte, hat erzählt",,word,,,Ihnen erzählt. || Ich muss meinen Kindern abends immer eine Geschichte erzählen.,38
b1_0980,B1,"die Erzählung, -en","the story, -en","die Erzählung, -en",die,noun,-en,,Diese Erzählung ist sehr berühmt. || Du musst sie lesen.,38
b1_0981,B1,"erziehen, erzieht, erzog,","educate, educate, educated","erziehen, erzieht, erzog,",,word,,hat erzogen,Kinder zu erziehen ist nicht leicht.,38
b1_0982,B1,die Erziehung,the education,die Erziehung,die,noun,,,Heute kümmern sich auch viele Väter um die Erziehung der Kinder.,38
b1_0983,B1,es,it,es 1.,,word,,,"Mein Auto muss in die Werkstatt. || Es ist kaputt. || Wissen Sie nicht, wo Herr Müller ist? || - Nein, ich weiß es nicht. || Es wurden bei der Diskussion viele Fragen gestellt. || Wer ist da? || – Ich bin’s. || Mir geht es gut. || Ich finde es sehr nett von Ihnen, dass Sie mich abholen. || Es macht Spaß, zusammen ein Picknick zu machen.",38
b1_0984,B1,"essen, isst, aß,","eat, eat, ate","essen, isst, aß, 1.",,word,,hat gegessen,Haben Sie schon zu Mittag gegessen? || Ich esse gern Bananen. || Was gibt es heute zu essen?,38
b1_0985,B1,"das Essen, -1.","the food, -1.","das Essen, -1.",das,noun,-1.,,Darf ich Sie zum Essen einladen? || Das Essen ist kalt geworden.,38
b1_0986,B1,der Essig,the vinegar,der Essig,der,noun,,,Am Salat fehlt noch etwas Essig.,38
b1_0987,B1,"die Etage, -n (D, CH) →","the floor, -n (D, CH) →","die Etage, -n (D, CH) →",die,noun,"-n (D, CH) →",,"Das Büro ist in der || Etage,",38
b1_0988,B1,Stock,stock,Stock,,noun,,,Zimmer 305.,38
b1_0989,B1,etwa,approximately,etwa 1.,,word,,,Von hier sind es etwa zwanzig Kilometer. || Von zu Hause brauche ich etwa 10 Minuten bis zur Arbeit. || Du bist doch nicht etwa krank?,38
b1_0990,B1,etwas,something,etwas 1.,,word,,,Ich muss dir etwas erzählen. || Ich habe nur Tee. || Etwas anderes kann ich Ihnen leider nicht anbieten. || Haben Sie etwas zum Schreiben? || Wollen wir mit dem Nachtisch noch etwas warten? || So etwas habe ich noch nie gehört. || Ich habe etwas Gutes für dich gekocht.,38
b1_0991,B1,eventuell,possibly,eventuell,,word,,,Ich komme eventuell etwas später.,38
b1_0992,B1,ewig,forever,ewig,,adjective,,,Ich warte schon ewig auf mein neues Auto!,38
b1_0993,B1,"der Experte, -n","the expert, -n","der Experte, -n",der,noun,-n,,Ich verstehe ein bisschen was von Computern. || Aber ich bin kein Experte.,38
b1_0994,B1,"der Export, -e","the export, -e","der Export, -e 1.",der,noun,-e 1.,,"Hier ist die Firma Schulz, Import und Export. || Sonja arbeitet in der Exportabteilung.",38
b1_0995,B1,extra,extra,extra 1.,,word,,,Die Getränke kosten extra. || Warum sind Sie nicht gekommen? || Ich habe extra auf Sie gewartet.,38
b1_0996,B1,extrem,extreme,extrem,,word,,,Die Prüfung war extrem schwer.,38
b1_0997,B1,"die Fabrik, -en","the factory, -en","die Fabrik, -en",die,noun,-en,,Ich arbeite in einer Autofabrik.,38
b1_0998,B1,"das Fach, ¨-er","the subject, ¨-er","das Fach, ¨-er 1.",das,noun,¨-er 1.,,Die Handtücher sind im obersten Fach links. || Welches Fach magst du in der Schule am liebsten?,38
b1_0999,B1,der Fachmann,the expert,der Fachmann,der,noun,,,Meine Schwester ist Computerfachfrau.,38
b1_1000,B1,"die Fachfrau, -en","the specialist, -en","die Fachfrau, -en",die,noun,-en,,,38
b1_1001,B1,die Fachleute (Pl.),the experts (pl.),die Fachleute (Pl.),die,noun,,,Die suchen Fachleute für dieses Computerprogramm.,38
b1_1002,B1,"die Fähigkeit, -en",the ability to -en,"die Fähigkeit, -en 1.",die,noun,-en 1.,,"In seiner Position braucht man die Fähigkeit, andere zu überzeugen. || Ich glaube, sie hat die Fähigkeit dazu.",38
b1_1003,B1,"fahren, fährt, fuhr, ist/hat","drive, drives, drove, is/has","fahren, fährt, fuhr, ist/hat 1.",,word,,,Wir sind mit dem Zug gefahren.,38
b1_1004,B1,gefahren,driven,gefahren 2.,,word,,,Fahr nicht so schnell. || Frau Koch fährt einen Mercedes. || Soll ich dich nach Hause fahren? || Er hat das Auto in die Garage gefahren.,38
b1_1005,B1,"die Fähre, -n","the ferry, -n","die Fähre, -n",die,noun,-n,,Wir nehmen die Fähre über den Bodensee.,38
b1_1006,B1,"die Fahrbahn, -en","the road, -en","die Fahrbahn, -en",die,noun,-en,,Fahren Sie bitte vorsichtig. || Es sind Kühe auf der Fahrbahn.,39
b1_1007,B1,"der Fahrer, -1.","the driver, -1.","der Fahrer, -1.",der,noun,-1.,,Die Fahrerin des Wagens wurde nicht verletzt. || Leonid ist von Beruf Busfahrer. || Während der Fahrt bitte nicht mit dem Fahrer sprechen!,39
